n_koeff,novelty,total_time,reward,iteration
0.0,nan,3.729365587234497,5.0,1
0.0,0.6041085365102357,3.8139901161193848,5.0,2
0.0,0.8184689086086202,3.892097234725952,5.0,3
0.0,0.6129824811342435,3.9611058235168457,5.0,4
0.0,0.59945344908121,4.045730352401733,5.2,5
0.05,0.7635507222130702,4.1147308349609375,5.833333333333333,6
0.05,0.7273805911139041,4.177214860916138,7.142857142857143,7
0.05,0.6049641252932799,4.261839866638184,11.125,8
0.05,0.6435794856267111,4.3464977741241455,14.555555555555555,9
0.05,0.7161361874117911,4.462377071380615,22.3,10
0.0,0.7462550813727766,4.578270673751831,26.272727272727273,11
0.0,0.7499979151208421,4.678547620773315,33.333333333333336,12
0.0,0.627061815388946,4.816544055938721,39.15384615384615,13
0.0,0.6440629716069243,4.932409286499023,41.57142857142857,14
0.0,0.6309533114396212,5.048271894454956,44.0,15
0.0,0.6035124114906383,5.164146184921265,47.5,16
0.0,0.5752853127768883,5.30214524269104,51.0,17
0.0,0.5307102048486022,5.418017625808716,54.333333333333336,18
0.0,0.5765222954819545,5.53389835357666,58.526315789473685,19
0.0,0.5956478972079245,5.665389537811279,60.35,20
0.0,0.579052469034975,5.781252861022949,63.904761904761905,21
0.0,0.5692942484202629,5.950502634048462,65.68181818181819,22
0.0,0.5528049908870694,6.119677305221558,69.21739130434783,23
0.0,0.4990239636854168,6.266786575317383,71.45833333333333,24
0.0,0.3928682153051111,6.420411109924316,72.72,25
0.0,0.38212195117714803,6.583141088485718,76.61538461538461,26
0.0,0.47595623713442287,6.736767292022705,79.37037037037037,27
0.0,0.4424545268256306,6.921628475189209,82.25,28
0.0,0.4226142876329735,7.106485605239868,85.79310344827586,29
0.0,0.3244784246992508,7.306964874267578,91.6,30
0.0,0.46013218221520774,7.5009400844573975,95.2258064516129,31
0.0,0.39971299881850353,7.739182233810425,99.09375,32
0.0,0.3035894706205562,8.008670806884766,103.06060606060606,33
0.0,0.5372281662176006,8.309398412704468,113.32352941176471,34
0.0,0.46750628300697117,8.703854084014893,138.65714285714284,35
0.0,0.5284975540649162,9.275628566741943,162.58333333333334,36
0.0,0.2917523073956986,9.757457256317139,185.21621621621622,37
0.0,0.31106026721787394,10.45509672164917,206.6578947368421,38
0.0,0.5027145204483122,11.190611600875854,227.0,39
0.0,0.29375253117852507,11.917137384414673,246.325,40
0.0,0.4642561578095378,12.723093748092651,264.7073170731707,41
0.0,0.3389981772203684,13.36545729637146,282.2142857142857,42
0.0,0.5031640273959551,14.043437957763672,298.90697674418607,43
0.0,0.326767922823358,14.867325067520142,314.84090909090907,44
0.0,0.49885927968248583,15.683785200119019,330.06666666666666,45
0.0,0.33029266564445425,16.476221084594727,344.6304347826087,46
0.0,0.29371531028392844,17.340846061706543,358.5744680851064,47
0.0,0.2931742190208666,18.160492420196533,371.9375,48
0.0,0.4585494345253351,18.916209936141968,384.7551020408163,49
0.0,0.3225959008876006,19.832221746444702,397.06,50
0.0,0.5028353227135042,20.631378650665283,416.96,51
0.0,0.2886837485394514,21.508695363998413,436.86,52
0.0,0.3383447148077926,22.253941774368286,456.76,53
0.0,0.3276900325040353,23.09066605567932,476.66,54
0.0,0.2870049166891174,23.897974729537964,496.54,55
0.0,0.33689618754842804,24.74602174758911,516.36,56
0.0,0.2888485046255608,25.683579683303833,536.06,57
0.0,0.4585543484113893,26.680439710617065,555.28,58
0.0,0.29940919978947594,27.60646915435791,574.44,59
0.0,0.30332870119276556,28.41212248802185,592.6,60
0.0,0.49419529050047784,29.211859941482544,611.28,61
0.0,0.46405291933441534,30.02817726135254,629.06,62
0.0,0.31826085720706676,30.91264772415161,646.88,63
0.0,0.4592945053739164,31.79154133796692,665.42,64
0.0,0.4593210467191271,32.7064049243927,683.86,65
0.0,0.49790373472720395,33.666043281555176,701.86,66
0.0,0.4617591220591363,34.562092781066895,719.72,67
0.0,0.29304036137298994,35.42938160896301,737.5,68
0.0,0.3001253938282759,36.29371953010559,754.82,69
0.0,0.46340907415702964,37.29233121871948,772.92,70
0.0,0.4917142367244429,38.09724760055542,790.22,71
0.0,0.46423695681247634,39.025898456573486,808.16,72
0.0,0.4633019094029966,39.88887882232666,825.22,73
0.0,0.302599822768124,40.76433062553406,842.76,74
0.0,0.3418753654851915,41.85443997383118,860.7,75
0.0,0.4947193018426979,43.03824853897095,877.22,76
0.0,0.4630269897725123,44.01325249671936,894.2,77
0.0,0.3025611315299218,44.87960910797119,911.0,78
0.0,0.45736715275624623,45.756508111953735,927.3,79
0.0,0.45755944874265864,46.733877658843994,942.1,80
0.0,0.4942890754918039,47.87631416320801,958.02,81
0.0,0.4971542074840581,48.74230074882507,973.64,82
0.0,0.5017753340535251,49.621623277664185,989.04,83
0.0,0.3297033935336109,50.45808029174805,1000.0,84
,,50.46611022949219,1000.0,84
